episode_hash,lab,task,embodiment,duration_hours,zarr_mp4_path,scene,objects
69b9f99f9b3064fa7da9039a,mecka,washing_cutlery,human_bimanual,0.017453703703703704,s3://rldb/processed_v3/mecka/freeform/69b9f99f9b3064fa7da9039a_video.mp4,kitchen,"[""spoons"", ""pot"", ""plates"", ""mugs"", ""sponge""]"
69b44cd0653549b5b755a18f,mecka,scraping_parts,human_bimanual,0.020814814814814817,s3://rldb/processed_v3/mecka/freeform/69b44cd0653549b5b755a18f_video.mp4,service_bay,"[""metal_engine_part"", ""motorcycle_wheel"", ""plastic_tray"", ""toolbox""]"
69b53f64a2bb2f3fc33fd62e,mecka,woodworking,human_bimanual,0.024953703703703704,s3://rldb/processed_v3/mecka/freeform/69b53f64a2bb2f3fc33fd62e_video.mp4,workshop,"[""wood_slats"", ""wooden_panel"", ""bucket"", ""wood_scraps""]"
69b36db186974057bbbebd97,mecka,assembling_pens,human_bimanual,0.020787037037037034,s3://rldb/processed_v3/mecka/freeform/69b36db186974057bbbebd97_video.mp4,assembly_line,"[""pen_barrels"", ""pen_caps"", ""tray"", ""box"", ""keyboard""]"
692eaecfffdc0ca6345c436a,mecka,cup_on_saucer,human_bimanual,0.0021203703703703706,s3://rldb/processed_v3/mecka/flagship/692eaecfffdc0ca6345c436a_video.mp4,,cup
696b0da66ab7c8e552738fc8,mecka,repairing_phones,human_bimanual,0.019981481481481482,s3://rldb/processed_v3/mecka/freeform/696b0da66ab7c8e552738fc8_video.mp4,repair_bench,"[""phone_frame"", ""phone_screen"", ""motherboard"", ""flex_cables""]"
69b4957a8ae23973608291cc,mecka,attaching_connectors,human_bimanual,0.020842592592592593,s3://rldb/processed_v3/mecka/freeform/69b4957a8ae23973608291cc_video.mp4,electrical_section,"[""yellow_wires"", ""white_connectors"", ""alarm_clock"", ""pen_holder""]"
69b93fc9e02b54ac36b082c6,mecka,transferring_laundry,human_bimanual,0.023287037037037037,s3://rldb/processed_v3/mecka/freeform/69b93fc9e02b54ac36b082c6_video.mp4,laundry_room,"[""washing_machine"", ""clothes"", ""spin_dryer_cover""]"
692fe89eb108dc6b6c8bda2f,mecka,fold_clothes,human_bimanual,0.0015833333333333333,s3://rldb/processed_v3/mecka/flagship/692fe89eb108dc6b6c8bda2f_video.mp4,bedroom,clothes
69b36bfa300f4ced0dc6b89c,mecka,dishwashing,human_bimanual,0.020787037037037034,s3://rldb/processed_v3/mecka/freeform/69b36bfa300f4ced0dc6b89c_video.mp4,room_service_kitchen,"[""forks"", ""spoons"", ""plastic_container"", ""sponge"", ""plates""]"
69b1cdfb9100e616828aac86,mecka,repairing_electronics,human_bimanual,0.016648148148148148,s3://rldb/processed_v3/mecka/freeform/69b1cdfb9100e616828aac86_video.mp4,repair_bench,"[""circuit_board"", ""pliers"", ""soldering_iron"", ""screwdriver"", ""wires""]"
696be0c8c19cc80a4d8b0285,mecka,adding_soil_to_plant_roots,human_bimanual,0.024981481481481483,s3://rldb/processed_v3/mecka/freeform/696be0c8c19cc80a4d8b0285_video.mp4,nursery,"[""plants"", ""soil"", ""table""]"
696b4bd63c35512701de60d0,mecka,assembling_components,human_bimanual,0.024981481481481483,s3://rldb/processed_v3/mecka/freeform/696b4bd63c35512701de60d0_video.mp4,repair_bench,"[""battery"", ""wires"", ""connectors""]"
692eaf78b8797912ff78a8e9,mecka,fold_clothes,human_bimanual,0.001990740740740741,s3://rldb/processed_v3/mecka/flagship/692eaf78b8797912ff78a8e9_video.mp4,bedroom,clothes
69720e597e720b8a0ac802fe,mecka,packaging_seeds,human_bimanual,0.027796296296296295,s3://rldb/processed_v3/mecka/freeform/69720e597e720b8a0ac802fe_video.mp4,packing_shed,"[""seeds"", ""plastic_bags"", ""tray"", ""digital_scale"", ""scoop""]"
69b1c819a7f5b204b90593a2,mecka,wrapping_flowers,human_bimanual,0.01665740740740741,s3://rldb/processed_v3/mecka/freeform/69b1c819a7f5b204b90593a2_video.mp4,design_station,"[""flowers"", ""plastic_wrap"", ""tablecloth""]"
692b82d8ae508bad7521f328,mecka,cleaning_shoes,human_bimanual,0.02223148148148148,s3://rldb/processed_v3/mecka/freeform/692b82d8ae508bad7521f328_video.mp4,workspace,"[""sneaker"", ""bowl"", ""cleaning_solution""]"
69b4962263b26e9384dd37da,mecka,painting_miniatures,human_bimanual,0.020824074074074075,s3://rldb/processed_v3/mecka/freeform/69b4962263b26e9384dd37da_video.mp4,design_station,"[""miniature_figure"", ""paint_bottles"", ""water_cup"", ""palette"", ""phone""]"
69b4f1d38a313c3e6edab466,mecka,assembling_hardware,human_bimanual,0.022212962962962962,s3://rldb/processed_v3/mecka/freeform/69b4f1d38a313c3e6edab466_video.mp4,workshop,"[""screws"", ""nuts"", ""plastic_cups"", ""blue_bucket"", ""digital_scale""]"
69b2698914f9b914447b14b3,mecka,cleaning_bushings,human_bimanual,0.018574074074074073,s3://rldb/processed_v3/mecka/freeform/69b2698914f9b914447b14b3_video.mp4,service_bay,"[""bushings"", ""cloth"", ""scrap_wires"", ""table"", ""red_container""]"
69b67b23e876236ee0ce3ef8,mecka,cleaning_windows,human_bimanual,0.016453703703703703,s3://rldb/processed_v3/mecka/freeform/69b67b23e876236ee0ce3ef8_video.mp4,entryway,"[""window"", ""cloth""]"
69b3af05d8e21be4bfc5efc4,mecka,extracting_liquid,human_bimanual,0.020824074074074075,s3://rldb/processed_v3/mecka/freeform/69b3af05d8e21be4bfc5efc4_video.mp4,testing_counter,"[""aluminum_bottles"", ""glass_vials"", ""perfume_oil""]"
696f5a09e0234ed238932b8f,mecka,sorting_coffee_beans,human_bimanual,0.02223148148148148,s3://rldb/processed_v3/mecka/freeform/696f5a09e0234ed238932b8f_video.mp4,sorting_area,"[""coffee_beans"", ""plastic_container"", ""metal_tray""]"
69b4d3b6da81c162c79f3aa3,mecka,trimming_wax,human_bimanual,0.02351851851851852,s3://rldb/processed_v3/mecka/freeform/69b4d3b6da81c162c79f3aa3_video.mp4,workshop,"[""wax_mold"", ""bowl"", ""wax_melter"", ""cups"", ""lighter""]"
69b4c51ace95af8cea9a355e,mecka,preparing_phone_screens,human_bimanual,0.02275925925925926,s3://rldb/processed_v3/mecka/freeform/69b4c51ace95af8cea9a355e_video.mp4,repair_center,"[""phone_screens"", ""protective_sleeves"", ""plastic_films"", ""boxes""]"
69b4f75b2994f223142b84a0,mecka,packaging_earphones,human_bimanual,0.024398148148148148,s3://rldb/processed_v3/mecka/freeform/69b4f75b2994f223142b84a0_video.mp4,sales_floor,"[""earphone_boxes"", ""earphones"", ""phone_boxes"", ""shipping_box""]"
696babfae34991e438ab3758,mecka,potting_plants,human_bimanual,0.024981481481481483,s3://rldb/processed_v3/mecka/freeform/696babfae34991e438ab3758_video.mp4,greenhouse,"[""seedling"", ""polybag"", ""rice_husks""]"
696bc498c75cf6e4320e29a1,mecka,packaging_products,human_bimanual,0.01748148148148148,s3://rldb/processed_v3/mecka/freeform/696bc498c75cf6e4320e29a1_video.mp4,demonstration_area,"[""cosmetic_products"", ""plastic_container""]"
6976a4e16692b0ca7e31636d,mecka,gift_wrapping,human_bimanual,0.025,s3://rldb/processed_v3/mecka/freeform/6976a4e16692b0ca7e31636d_video.mp4,gift_wrapping_station,"[""red_wrapping_paper"", ""gift_item"", ""cardboard_boxes"", ""tape"", ""flowers""]"
69b941ce5088ac62355d6d3e,mecka,rinsing_dishes,human_bimanual,0.02687037037037037,s3://rldb/processed_v3/mecka/freeform/69b941ce5088ac62355d6d3e_video.mp4,kitchen,"[""bowl"", ""plate"", ""pot_lid"", ""strainer"", ""sink""]"
69b22b20d525cd4eea46e48d,mecka,frying_vegetables,human_bimanual,0.017175925925925928,s3://rldb/processed_v3/mecka/freeform/69b22b20d525cd4eea46e48d_video.mp4,bakery_kitchen,"[""eggplant"", ""vegetables"", ""wok"", ""plate"", ""bowl""]"
69b4d0d37d741d012b44f9f0,mecka,packaging_snacks,human_bimanual,0.02387037037037037,s3://rldb/processed_v3/mecka/freeform/69b4d0d37d741d012b44f9f0_video.mp4,filling_station,"[""snacks"", ""plastic_bags"", ""digital_scale"", ""tray"", ""container""]"
69b48d34b73a8f0755df0e09,mecka,stitching_leather,human_bimanual,0.020842592592592593,s3://rldb/processed_v3/mecka/freeform/69b48d34b73a8f0755df0e09_video.mp4,workshop,"[""leather_piece"", ""thread"", ""needle"", ""ruler"", ""tape""]"
69b5238e1bbb62ca41aef3ee,mecka,washing_tiles,human_bimanual,0.024981481481481483,s3://rldb/processed_v3/mecka/freeform/69b5238e1bbb62ca41aef3ee_video.mp4,building_materials_section,"[""tiles"", ""buckets"", ""water"", ""paintbrush""]"
692ba1c40f11e4c36dcab5de,mecka,making_flowers,human_bimanual,0.03334259259259259,s3://rldb/processed_v3/mecka/freeform/692ba1c40f11e4c36dcab5de_video.mp4,workshop_area,"[""pipe_cleaners"", ""glue_gun"", ""scissors""]"
692eddda4cbe80983737fe00,mecka,cup_on_saucer,human_bimanual,0.0018888888888888887,s3://rldb/processed_v3/mecka/flagship/692eddda4cbe80983737fe00_video.mp4,,cup
69b527b4f83765e0c840d3be,mecka,assembling_bags,human_bimanual,0.024981481481481483,s3://rldb/processed_v3/mecka/freeform/69b527b4f83765e0c840d3be_video.mp4,sealing_area,"[""sheets"", ""glue"", ""glue_container""]"
696ba897c25b828c83107c48,mecka,shaping_dough,human_bimanual,0.024981481481481483,s3://rldb/processed_v3/mecka/freeform/696ba897c25b828c83107c48_video.mp4,bakery_kitchen,"[""dough"", ""baking_tray"", ""bowl""]"
69b853c788855fa653a8a0b6,mecka,cleaning_countertops,human_bimanual,0.019435185185185187,s3://rldb/processed_v3/mecka/freeform/69b853c788855fa653a8a0b6_video.mp4,kitchen,"[""cleaning_cloth"", ""metal_scrubber"", ""sink"", ""countertop"", ""faucet""]"
69b2730d85309cffdc3c19ca,mecka,wiping_cutlery,human_bimanual,0.018287037037037036,s3://rldb/processed_v3/mecka/freeform/69b2730d85309cffdc3c19ca_video.mp4,prep_area,"[""forks"", ""spoons"", ""trays"", ""cloth""]"
6970efa7bf40d8449666a396,mecka,packaging_ties,human_bimanual,0.027509259259259258,s3://rldb/processed_v3/mecka/freeform/6970efa7bf40d8449666a396_video.mp4,belt_manufactoring_factory,"[""ties"", ""labels"", ""plastic_bags""]"
69b494db5ee9e1289c586bab,mecka,planting_succulents,human_bimanual,0.021064814814814814,s3://rldb/processed_v3/mecka/freeform/69b494db5ee9e1289c586bab_video.mp4,nursery,"[""succulent_leaves"", ""seedling_tray"", ""soil"", ""potted_plants""]"
693ccbfdf72fbcde5139c77a,mecka,assembling_flowers,human_bimanual,0.025296296296296296,s3://rldb/processed_v3/mecka/freeform/693ccbfdf72fbcde5139c77a_video.mp4,design_station,"[""artificial_flowers"", ""pipe_cleaners""]"
69b1c89ac082a2683f7f2b8c,mecka,shaping_dough,human_bimanual,0.016620370370370372,s3://rldb/processed_v3/mecka/freeform/69b1c89ac082a2683f7f2b8c_video.mp4,production_area,"[""dough"", ""scale"", ""dough_scrapers""]"
69b9aa6441b2115214eb1083,mecka,folding_clothes,human_bimanual,0.02415740740740741,s3://rldb/processed_v3/mecka/freeform/69b9aa6441b2115214eb1083_video.mp4,bedroom,"[""yellow_garment"", ""grey_garment"", ""pink_garment"", ""green_garment"", ""patterned_cloth""]"
697348f01bcbeb09f0da2862,mecka,ironing_a_jersey,human_bimanual,0.027787037037037037,s3://rldb/processed_v3/mecka/freeform/697348f01bcbeb09f0da2862_video.mp4,ironing_station,"[""jersey"", ""glass_table"", ""fan"", ""clothes""]"
696d9b92fd57c67d83d7c26e,mecka,soldering_electronics,human_bimanual,0.024981481481481483,s3://rldb/processed_v3/mecka/freeform/696d9b92fd57c67d83d7c26e_video.mp4,electrical_section,"[""circuit_board"", ""solder_wire""]"
692ef220b07e0e30ff11327b,mecka,cup_on_saucer,human_bimanual,0.001638888888888889,s3://rldb/processed_v3/mecka/flagship/692ef220b07e0e30ff11327b_video.mp4,,cup
69b4b43ac5590bdee6518765,mecka,cutting_labels,human_bimanual,0.022212962962962962,s3://rldb/processed_v3/mecka/freeform/69b4b43ac5590bdee6518765_video.mp4,packaging_area,"[""labels"", ""plastic_drawers"", ""table""]"
69b55b25f435d2bd800baaa5,mecka,weaving_strips,human_bimanual,0.024925925925925928,s3://rldb/processed_v3/mecka/freeform/69b55b25f435d2bd800baaa5_video.mp4,maintenance_workshop,"[""plastic_strips"", ""metal_table""]"
69b247bfe3983ca79b362887,mecka,cleaning_parts,human_bimanual,0.01800925925925926,s3://rldb/processed_v3/mecka/freeform/69b247bfe3983ca79b362887_video.mp4,service_bay,"[""engine_parts"", ""solvent_tray"", ""metal_bowl""]"
692ea7684e86f0c01a20723e,mecka,cup_on_saucer,human_bimanual,0.0011944444444444444,s3://rldb/processed_v3/mecka/flagship/692ea7684e86f0c01a20723e_video.mp4,,cup
692ef057245e9187290070ec,mecka,cup_on_saucer,human_bimanual,0.0016944444444444444,s3://rldb/processed_v3/mecka/flagship/692ef057245e9187290070ec_video.mp4,,cup
69b9eb6e35e4342229a377da,mecka,sharpening_knives,human_bimanual,0.023175925925925926,s3://rldb/processed_v3/mecka/freeform/69b9eb6e35e4342229a377da_video.mp4,kitchen,"[""knife"", ""whetstone"", ""wooden_block"", ""green_cup"", ""pot""]"
69b485ee111b8fc05672390a,mecka,stringing_beads,human_bimanual,0.020787037037037034,s3://rldb/processed_v3/mecka/freeform/69b485ee111b8fc05672390a_video.mp4,workshop,"[""beads"", ""string"", ""bracelets"", ""bead_organizer"", ""plastic_tray""]"
69b4b3f39a0f35ae6bd286e1,mecka,shaping_dentures,human_bimanual,0.022175925925925925,s3://rldb/processed_v3/mecka/freeform/69b4b3f39a0f35ae6bd286e1_video.mp4,laboratory_bench,"[""dental_model"", ""articulator"", ""wax_strips"", ""smartphone""]"
696b19717a53efd0cd3a2625,mecka,stained_glass_making,human_bimanual,0.02775925925925926,s3://rldb/processed_v3/mecka/freeform/696b19717a53efd0cd3a2625_video.mp4,tool_section,"[""stained_glass_pieces"", ""brass_came_strips"", ""paper_pattern"", ""nails""]"
69b20f3b874d2c898fa4a160,mecka,making_flower_petals,human_bimanual,0.016675925925925924,s3://rldb/processed_v3/mecka/freeform/69b20f3b874d2c898fa4a160_video.mp4,design_station,"[""pipe_cleaners"", ""wire"", ""floral_tape""]"
